"","GameID","Team","Opponent","Home","Win","FGM","FGA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","STL","BLK","TO","PF","PTS"
"2247","400829011","Rockets","Bulls","1","0","36","90","9","25","19","22","13","32","45","19","5","6","9","19","100"
"2248","400829011","Bulls","Rockets","0","1","37","77","11","24","18","22","5","37","42","28","5","4","15","20","103"
"2249","400829012","Pelicans","Nuggets","1","1","40","90","13","30","8","9","14","37","51","29","7","4","16","16","101"
"2250","400829012","Nuggets","Pelicans","0","0","36","83","10","27","13","17","8","32","40","28","10","7","13","15","95"
"2251","400829013","Thunder","Clippers","1","1","45","87","10","33","19","24","17","29","46","25","10","1","14","13","119"
"2252","400829013","Clippers","Thunder","0","0","42","76","16","29","17","22","5","21","26","22","9","4","12","17","117"
"2253","400829014","Trail Blazers","Celtics","1","1","41","90","14","33","20","27","15","35","50","26","9","10","15","20","116"
"2254","400829014","Celtics","Trail Blazers","0","0","37","88","9","24","26","34","16","32","48","20","12","6","15","25","109"
"2255","400829015","Hornets","76ers","1","1","36","84","7","27","21","27","8","47","55","23","9","6","11","14","100"
"2256","400829015","76ers","Hornets","0","0","33","90","10","39","15","21","9","39","48","24","5","7","9","20","91"
"2257","400829016","Pistons","Mavericks","1","0","31","81","13","33","14","24","12","35","47","23","4","4","11","17","89"
"2258","400829016","Mavericks","Pistons","0","1","39","85","8","24","12","14","8","40","48","18","4","5","10","18","98"
"2259","400829017","Knicks","Nets","1","1","42","84","14","23","7","7","7","39","46","24","4","8","17","12","105"
"2260","400829017","Nets","Knicks","0","0","36","101","4","24","15","20","20","32","52","20","11","2","11","11","91"
"2261","400829018","Hawks","Cavaliers","1","0","38","95","9","30","23","26","5","43","48","25","5","8","15","27","108"
"2262","400829018","Cavaliers","Hawks","0","1","39","98","12","38","20","31","11","46","57","27","9","6","12","23","110"
"2263","400829019","Grizzlies","Raptors","1","0","37","91","7","19","14","17","18","24","42","16","13","7","14","25","95"
"2264","400829019","Raptors","Grizzlies","0","1","30","71","12","28","27","29","11","30","41","16","8","12","18","19","99"
"2265","400829020","Bucks","Magic","1","1","47","86","4","17","15","25","9","31","40","31","14","6","16","15","113"
"2266","400829020","Magic","Bucks","0","0","46","86","8","24","10","12","4","33","37","34","13","8","20","22","110"
"2267","400829021","Jazz","Timberwolves","1","1","38","72","8","22","14","23","11","32","43","13","9","5","15","11","98"
"2268","400829021","Timberwolves","Jazz","0","0","35","79","9","23","6","10","10","24","34","25","11","1","15","20","85"
"2269","400829022","Kings","Heat","1","0","38","87","7","21","23","29","16","25","41","20","7","5","13","16","106"
"2270","400829022","Heat","Kings","0","1","42","82","12","22","16","17","7","31","38","23","5","6","18","22","112"
"2271","400829023","Warriors","Celtics","1","0","38","83","20","43","10","13","8","33","41","25","12","7","22","24","106"
"2272","400829023","Celtics","Warriors","0","1","41","87","8","23","19","30","11","33","44","28","10","1","14","14","109"
"2273","400829024","Suns","Wizards","1","0","36","93","7","23","20","26","17","39","56","19","5","3","16","22","99"
"2274","400829024","Wizards","Suns","0","1","38","86","10","26","20","25","9","35","44","22","6","7","12","24","106"
"2275","400829025","76ers","Pacers","1","0","34","83","16","37","18","26","8","30","38","23","3","1","16","22","102"
"2276","400829025","Pacers","76ers","0","1","44","84","8","23","19","23","6","42","48","27","9","4","13","24","115"
"2277","400829026","Bulls","Pistons","1","0","34","88","9","25","13","15","11","36","47","21","6","10","11","25","90"
"2278","400829026","Pistons","Bulls","0","1","32","76","10","20","20","34","7","38","45","17","8","2","10","16","94"
"2279","400829027","Spurs","Raptors","1","1","35","77","5","20","27","30","15","32","47","28","11","5","14","14","102"
"2280","400829027","Raptors","Spurs","0","0","40","80","6","18","9","10","6","26","32","18","8","3","13","21","95"
"2281","400829028","Nuggets","Kings","1","0","40","92","9","29","17","24","15","35","50","27","3","10","10","22","106"
"2282","400829028","Kings","Nuggets","0","1","41","88","8","21","25","31","11","37","48","27","4","5","7","20","115"
"2283","400829029","Trail Blazers","Heat","1","1","41","79","10","15","18","23","8","37","45","21","9","4","15","19","110"
"2284","400829029","Heat","Trail Blazers","0","0","34","88","6","19","19","27","12","30","42","16","9","4","13","17","93"
"2285","400829030","Nets","Pelicans","1","0","33","85","8","23","13","21","21","29","50","20","5","3","20","23","87"
"2286","400829030","Pelicans","Nets","0","1","42","76","8","22","14","23","5","27","32","31","11","7","12","21","106"
"2287","400829031","Cavaliers","Hornets","1","1","45","83","16","29","6","13","15","31","46","34","7","1","17","19","112"
"2288","400829031","Hornets","Cavaliers","0","0","34","76","9","26","26","27","11","24","35","23","15","4","15","13","103"
"2289","400829032","Rockets","Thunder","1","1","41","102","13","42","23","26","22","23","45","24","11","5","9","24","118"
"2290","400829032","Thunder","Rockets","0","0","38","82","7","27","27","32","15","35","50","21","5","5","19","21","110"
"2291","400829033","Timberwolves","Mavericks","1","0","29","71","4","21","16","18","6","35","41","20","8","4","16","18","78"
"2292","400829033","Mavericks","Timberwolves","0","1","32","83","14","40","10","17","15","29","44","19","6","4","10","17","88"
"2293","400829034","Clippers","Wizards","1","1","43","85","8","19","20","33","10","34","44","27","9","4","11","17","114"
"2294","400829034","Wizards","Clippers","0","0","43","94","11","30","12","21","17","34","51","31","8","1","14","29","109"
"2295","400829035","Magic","Grizzlies","1","1","43","90","10","26","23","29","13","30","43","27","10","3","10","21","119"
"2296","400829035","Grizzlies","Magic","0","0","41","89","8","21","17","26","12","34","46","22","4","4","14","21","107"
"2297","400829036","Suns","Jazz","1","0","33","78","8","27","12","19","12","33","45","16","5","1","21","19","86"
"2298","400829036","Jazz","Suns","0","1","39","81","10","27","13","17","4","29","33","27","9","10","10","20","101"
"2299","400829037","Bucks","Bulls","1","0","40","85","2","7","16","20","15","29","44","28","6","7","14","17","98"
"2300","400829037","Bulls","Bucks","0","1","39","74","7","26","17","22","6","28","34","30","10","4","11","16","102"
"2301","400829038","Knicks","Pacers","1","0","33","96","7","25","14","20","18","33","51","20","7","9","10","18","87"
"2302","400829038","Pacers","Knicks","0","1","34","81","7","22","17","20","7","46","53","17","5","3","16","18","92"
"2303","400829039","Warriors","Trail Blazers","1","1","50","88","18","30","18","22","11","32","43","30","5","8","12","23","136"
"2304","400829039","Trail Blazers","Warriors","0","0","38","85","9","24","26","33","11","26","37","23","8","4","13","16","111"
"2305","400829040","Lakers","Celtics","1","0","37","90","6","21","20","29","11","36","47","22","6","4","11","17","100"
"2306","400829040","Celtics","Lakers","0","1","41","91","8","30","17","22","9","41","50","30","8","1","12","25","107"
"2307","400829041","76ers","Pelicans","1","1","40","88","13","34","14","17","11","30","41","31","10","6","8","15","107"
"2308","400829041","Pelicans","76ers","0","0","37","82","7","18","12","16","14","35","49","20","5","1","17","16","93"
"2309","400829042","Heat","Pistons","1","1","44","84","9","14","10","14","7","34","41","22","6","4","9","17","107"
"2310","400829042","Pistons","Heat","0","0","32","80","5","22","20","25","12","31","43","14","7","1","13","14","89"
"2311","400829043","Raptors","Hornets","1","1","34","78","6","23","22","31","7","40","47","19","6","8","11","16","96"
"2312","400829043","Hornets","Raptors","0","0","32","88","11","35","15","21","11","32","43","20","5","6","6","22","90"
"2313","400829044","Hawks","Suns","1","1","39","95","11","34","14","19","13","37","50","26","16","3","16","21","103"
"2314","400829044","Suns","Hawks","0","0","30","81","12","31","18","30","11","40","51","19","13","4","24","19","90"
"2315","400829045","Grizzlies","Bulls","1","1","39","87","7","19","23","26","12","30","42","18","13","1","11","15","108"
"2316","400829045","Bulls","Grizzlies","0","0","34","77","11","29","13","19","13","29","42","22","6","11","20","20","92"
"2317","400829046","Bucks","Cavaliers","1","0","35","88","4","16","6","12","12","29","41","20","7","1","10","14","80"
"2318","400829046","Cavaliers","Bucks","0","1","41","75","18","36","9","10","2","39","41","30","4","8","16","14","109"
"2319","400829047","Nuggets","Thunder","1","0","37","88","10","30","18","27","10","28","38","28","9","4","13","19","102"
"2320","400829047","Thunder","Nuggets","0","1","46","87","15","33","17","24","13","42","55","32","10","4","17","21","124"
"2321","400829048","Jazz","Spurs","1","0","32","68","5","17","17","21","5","35","40","13","5","4","16","18","86"
"2322","400829048","Spurs","Jazz","0","1","32","72","7","17","17","19","4","28","32","16","10","4","8","16","88"
"2323","400829049","Kings","Trail Blazers","1","0","41","78","11","22","14","21","3","31","34","20","6","7","19","19","107"
"2324","400829049","Trail Blazers","Kings","0","1","40","93","12","31","23","27","19","30","49","20","12","7","14","19","115"
"2325","400829050","Warriors","Timberwolves","1","0","49","98","12","35","7","8","9","37","46","35","9","5","23","29","117"
"2326","400829050","Timberwolves","Warriors","0","1","44","86","8","17","28","36","6","34","40","30","14","6","17","15","124"
"2327","400829051","Clippers","Lakers","1","1","40","78","7","20","16","26","6","40","46","26","11","4","13","17","103"
"2328","400829051","Lakers","Clippers","0","0","26","83","6","20","23","25","14","29","43","11","10","3","15","23","81"
"2329","400829052","Pacers","Cavaliers","1","1","45","80","16","31","17","22","9","29","38","25","9","1","14","24","123"
"2330","400829052","Cavaliers","Pacers","0","0","35","74","8","29","31","34","7","26","33","15","7","3","10","19","109"
"2331","400829053","Magic","Pistons","1","0","43","90","4","15","14","19","12","36","48","25","7","8","14","23","104"
"2332","400829053","Pistons","Magic","0","1","39","86","11","27","19","31","12","32","44","24","9","6","12","16","108"
"2333","400829054","Wizards","Nets","1","1","48","95","8","28","17","20","16","37","53","36","7","10","11","19","121"
"2334","400829054","Nets","Wizards","0","0","39","92","7","17","18","24","11","27","38","26","7","4","10","21","103"
"2335","400829055","Celtics","Pelicans","1","1","36","87","10","34","22","27","8","33","41","24","10","7","9","20","104"
"2336","400829055","Pelicans","Celtics","0","0","34","78","9","24","20","23","8","41","49","21","5","2","22","28","97"
"2337","400829056","Knicks","Hornets","1","0","37","78","10","26","13","15","10","33","43","24","5","6","18","16","97"
"2338","400829056","Hornets","Knicks","0","1","42","90","12","26","15","17","11","27","38","19","9","3","8","14","111"
"2339","400829057","Mavericks","Rockets","1","1","33","80","10","33","12","14","13","27","40","19","9","4","12","20","88"
"2340","400829057","Rockets","Mavericks","0","0","34","78","6","20","12","18","12","29","41","19","6","4","15","17","86"
"2341","400829058","Trail Blazers","Thunder","1","1","43","84","15","33","19","24","9","30","39","32","11","6","15","23","120"
"2342","400829058","Thunder","Trail Blazers","0","0","43","91","9","22","20","31","19","31","50","18","9","2","17","20","115"
"2343","400829059","Lakers","Clippers","1","0","32","90","4","19","13","17","16","33","49","12","6","1","12","16","81"
"2344","400829059","Clippers","Lakers","0","1","37","83","7","25","10","14","10","39","49","23","10","6","10","17","91"
"2345","400829060","Hawks","Raptors","1","1","33","76","12","32","17","21","5","36","41","23","4","12","13","19","95"
"2346","400829060","Raptors","Hawks","0","0","32","84","8","21","15","20","8","38","46","16","10","4","11","16","87"
"2347","400829061","Heat","Bulls","1","1","44","92","4","14","14","17","15","32","47","16","8","2","10","20","106"
"2348","400829061","Bulls","Heat","0","0","35","78","3","14","25","28","12","29","41","18","6","7","12","12","98"
"2349","400829062","Rockets","Suns","1","0","42","74","14","33","17","28","5","21","26","26","13","12","18","24","115"
"2350","400829062","Suns","Rockets","0","1","44","94","12","31","24","29","20","27","47","31","11","2","19","24","124"
"2351","400829063","Kings","Timberwolves","1","0","36","85","6","17","19","21","17","30","47","19","11","5","19","23","97"
"2352","400829063","Timberwolves","Kings","0","1","36","80","11","21","22","31","13","30","43","25","11","4","15","17","105"
"2353","400829064","Warriors","Spurs","1","1","45","83","12","25","10","11","7","36","43","33","8","2","15","22","112"
"2354","400829064","Spurs","Warriors","0","0","39","80","7","16","16","23","5","27","32","28","10","2","12","11","101"
"2355","400829065","Hornets","Nets","1","1","41","83","14","37","17","20","10","32","42","26","11","12","12","17","113"
"2356","400829065","Nets","Hornets","0","0","39","92","10","25","11","20","16","29","45","24","9","5","14","17","99"
"2357","400829066","Magic","Heat","1","1","43","82","5","11","21","28","6","31","37","23","4","9","10","19","112"
"2358","400829066","Heat","Magic","0","0","45","100","8","22","11","21","23","30","53","18","6","5","12","23","109"
"2359","400829067","76ers","Knicks","1","0","32","91","14","37","24","36","15","31","46","25","7","5","9","20","102"
"2360","400829067","Knicks","76ers","0","1","43","91","4","16","19","30","12","47","59","19","6","8","9","23","109"
"2361","400829068","Celtics","Bucks","1","1","44","78","6","14","30","38","4","30","34","35","6","9","14","23","124"
"2362","400829068","Bucks","Celtics","0","0","41","84","7","17","20","29","7","31","38","30","10","5","19","27","109"
"2363","400829069","Pistons","Wizards","1","1","36","77","14","32","26","29","7","37","44","17","5","2","12","18","112"
"2364","400829069","Wizards","Pistons","0","0","38","86","6","19","17","23","11","25","36","19","5","1","12","23","99"
